   0.NN   ; 1.input ; 1.speed ; 1.ksiD ; 1.density ; 1.output ; 1.delay ; 2.input ; 2.speed ; 2.ksiD ; 2.density ; 2.output ; 2.delay ; 3.input ; 3.speed ; 3.ksiD ; 3.density ; 3.output ; 3.delay ; 4.input ; 4.speed ; 4.ksiD ; 4.density ; 4.output ; 4.delay ; 5.input ; 5.speed ; 5.ksiD ; 5.density ; 5.output ; 5.delay ; 6.input ; 6.speed ; 6.ksiD ; 6.density ; 6.output ; 6.delay ; 7.input ; 7.speed ; 7.ksiD ; 7.density ; 7.output ; 7.delay ; 8.input ; 8.speed ; 8.ksiD ; 8.density ; 8.output ; 8.delay 
  80.8700 ;  0.3216 ;  0.3509 ; 1.0000 ;    0.9165 ;   0.3254 ;  2.0000 ;  0.0657 ;  0.9242 ; 0.5000 ;    0.0711 ;   0.0004 ;  0.8640 ;  0.3258 ;  0.3972 ; 0.7000 ;    0.8204 ;   0.0104 ;  0.9780 ;  0.5828 ;  1.1171 ; 0.8000 ;    0.5217 ;   0.7446 ;  0.9170 ;  0.2303 ;  1.0262 ; 1.5000 ;    0.2245 ;   0.0000 ;  1.5220 ;  0.7551 ;  0.7664 ; 1.0000 ;    0.9851 ;   0.3272 ;  0.8440 ;  0.1309 ;  1.8570 ; 1.5000 ;    0.0705 ;   0.2354 ;  1.1840 ;  0.1963 ;  0.7412 ; 0.6000 ;    0.2648 ;   0.1727 ;  0.4270 
  81.2300 ;  0.1771 ;  0.2549 ; 1.0000 ;    0.6948 ;   0.1708 ;  2.0000 ;  0.1822 ;  0.5039 ; 0.5000 ;    0.3616 ;   0.4477 ;  0.6610 ;  0.6185 ;  1.0602 ; 0.7000 ;    0.5834 ;   0.4495 ;  0.8540 ;  0.2191 ;  1.1876 ; 0.8000 ;    0.1845 ;   0.4198 ;  0.9400 ;  0.4363 ;  0.7277 ; 1.5000 ;    0.5996 ;   0.0084 ;  1.5060 ;  0.8776 ;  0.6020 ; 1.0000 ;    1.4578 ;   0.4166 ;  0.8580 ;  0.1667 ;  1.3607 ; 1.5000 ;    0.1225 ;   0.7245 ;  1.1860 ;  0.2500 ;  2.0623 ; 0.6000 ;    0.1212 ;   2.9325 ;  0.4540 
  81.2400 ;  0.1719 ;  0.2566 ; 1.0000 ;    0.6699 ;   0.1654 ;  2.0000 ;  0.1953 ;  0.4861 ; 0.5000 ;    0.4017 ;   0.3889 ;  0.6600 ;  0.5543 ;  1.0389 ; 0.7000 ;    0.5336 ;   0.4183 ;  0.8530 ;  0.2551 ;  1.2235 ; 0.8000 ;    0.2085 ;   0.4325 ;  0.9410 ;  0.3855 ;  0.7966 ; 1.5000 ;    0.4839 ;   0.0092 ;  1.5110 ;  0.8599 ;  0.5725 ; 1.0000 ;    1.5022 ;   0.3962 ;  0.8640 ;  0.1585 ;  1.2238 ; 1.5000 ;    0.1295 ;   0.6448 ;  1.1890 ;  0.2377 ;  2.0372 ; 0.6000 ;    0.1167 ;   2.2697 ;  0.4510 
  81.3700 ;  0.1053 ;  0.2993 ; 1.0000 ;    0.3519 ;   0.0989 ;  2.0000 ;  0.3509 ;  0.3258 ; 0.5000 ;    1.0771 ;   0.1486 ;  0.6970 ;  0.2475 ;  0.6230 ; 0.7000 ;    0.3973 ;   0.2182 ;  0.8780 ;  0.5828 ;  1.1171 ; 0.8000 ;    0.5217 ;   0.7446 ;  0.9170 ;  0.0163 ;  1.4993 ; 1.5000 ;    0.0109 ;   0.4425 ;  1.5270 ;  1.4054 ;  1.4836 ; 1.0000 ;    0.9473 ;   0.4419 ;  0.9230 ;  0.1768 ;  1.1009 ; 1.5000 ;    0.1606 ;   1.0794 ;  1.2370 ;  0.2651 ;  0.7412 ; 0.6000 ;    0.3577 ;   0.0457 ;  0.4270 
  81.4600 ;  0.0645 ;  0.3489 ; 1.0000 ;    0.1849 ;   0.0594 ;  2.0000 ;  0.4101 ;  0.3240 ; 0.5000 ;    1.2658 ;   0.1101 ;  0.7450 ;  0.1695 ;  0.4013 ; 0.7000 ;    0.4223 ;   0.1474 ;  0.9280 ;  0.4322 ;  0.6484 ; 0.8000 ;    0.6666 ;   0.0006 ;  0.8500 ;  0.3855 ;  1.0523 ; 1.5000 ;    0.3663 ;   0.7664 ;  1.4470 ;  0.9144 ;  1.5101 ; 1.0000 ;    0.6055 ;   2.6069 ;  0.8630 ;  1.0428 ;  1.8662 ; 1.5000 ;    0.5588 ;   0.2735 ;  1.1810 ;  1.5642 ;  1.9843 ; 0.6000 ;    0.7883 ;   0.2015 ;  0.4560 
  81.4900 ;  0.0526 ;  0.3683 ; 1.0000 ;    0.1428 ;   0.0479 ;  2.0000 ;  0.4163 ;  0.3451 ; 0.5000 ;    1.2062 ;   0.1084 ;  0.7610 ;  0.1564 ;  0.3767 ; 0.7000 ;    0.4152 ;   0.1425 ;  0.9480 ;  0.3282 ;  0.5265 ; 0.8000 ;    0.6234 ;   0.0037 ;  0.8530 ;  0.5293 ;  0.8208 ; 1.5000 ;    0.6448 ;   0.2435 ;  1.4390 ;  0.3897 ;  1.2304 ; 1.0000 ;    0.3168 ;   1.1116 ;  0.8370 ;  0.4446 ;  1.6730 ; 1.5000 ;    0.2658 ;   0.3344 ;  1.1820 ;  0.6669 ;  2.0372 ; 0.6000 ;    0.3274 ;   0.3610 ;  0.4510 
  81.5400 ;  0.0350 ;  0.4031 ; 1.0000 ;    0.0868 ;   0.0313 ;  2.0000 ;  0.4101 ;  0.4017 ; 0.5000 ;    1.0209 ;   0.0983 ;  0.7870 ;  0.1296 ;  0.4013 ; 0.7000 ;    0.3228 ;   0.1589 ;  0.9800 ;  0.1512 ;  0.4376 ; 0.8000 ;    0.3454 ;   0.0222 ;  0.8730 ;  0.6626 ;  0.5432 ; 1.5000 ;    1.2197 ;   0.0633 ;  1.4560 ;  0.2444 ;  0.7399 ; 1.0000 ;    0.3303 ;   0.2388 ;  0.8460 ;  0.0955 ;  1.0321 ; 1.5000 ;    0.0926 ;   0.3361 ;  1.1940 ;  0.1433 ;  1.4038 ; 0.6000 ;    0.1021 ;   1.7850 ;  0.4010 
  81.5600 ;  0.0288 ;  0.4178 ; 1.0000 ;    0.0690 ;   0.0255 ;  2.0000 ;  0.4020 ;  0.4309 ; 0.5000 ;    0.9330 ;   0.0965 ;  0.7960 ;  0.1220 ;  0.4334 ; 0.7000 ;    0.2814 ;   0.1716 ;  0.9920 ;  0.0920 ;  0.4491 ; 0.8000 ;    0.2049 ;   0.0317 ;  0.8830 ;  0.6626 ;  0.5027 ; 1.5000 ;    1.3179 ;   0.0393 ;  1.4670 ;  0.2425 ;  0.6160 ; 1.0000 ;    0.3937 ;   0.1988 ;  0.8560 ;  0.0795 ;  0.8035 ; 1.5000 ;    0.0990 ;   0.3025 ;  1.2030 ;  0.1193 ;  1.0693 ; 0.6000 ;    0.1115 ;   0.4677 ;  0.3980 
  81.5800 ;  0.0232 ;  0.4328 ; 1.0000 ;    0.0536 ;   0.0203 ;  2.0000 ;  0.3909 ;  0.4631 ; 0.5000 ;    0.8441 ;   0.0946 ;  0.8050 ;  0.1148 ;  0.4766 ; 0.7000 ;    0.2409 ;   0.1917 ;  1.0040 ;  0.0454 ;  0.4873 ; 0.8000 ;    0.0932 ;   0.0448 ;  0.8930 ;  0.6303 ;  0.5109 ; 1.5000 ;    1.2337 ;   0.0247 ;  1.4780 ;  0.2612 ;  0.5636 ; 1.0000 ;    0.4634 ;   0.1713 ;  0.8680 ;  0.0685 ;  0.6598 ; 1.5000 ;    0.1038 ;   0.2309 ;  1.2130 ;  0.1028 ;  0.8105 ; 0.6000 ;    0.1268 ;   0.2688 ;  0.4050 
  81.8600 ;  0.0099 ;  0.6427 ; 1.0000 ;    0.0153 ;   0.0116 ;  1.9990 ;  0.0755 ;  0.9179 ; 0.5000 ;    0.0823 ;   0.0000 ;  0.8650 ;  0.0116 ;  1.1132 ; 0.7000 ;    0.0104 ;   0.6545 ;  0.8670 ;  0.5782 ;  1.1609 ; 0.8000 ;    0.4980 ;   0.7620 ;  0.9220 ;  0.3855 ;  1.0523 ; 1.5000 ;    0.3663 ;   0.7664 ;  1.4470 ;  2.1829 ;  0.8540 ; 1.0000 ;    2.5560 ;   1.1380 ;  0.8400 ;  0.4552 ;  0.6902 ; 1.5000 ;    0.6596 ;   0.1836 ;  1.2100 ;  0.6828 ;  0.6949 ; 0.6000 ;    0.9826 ;   0.1773 ;  0.4210 
  81.9100 ;  0.0206 ;  0.6730 ; 1.0000 ;    0.0306 ;   0.0230 ;  1.9990 ;  0.0324 ;  0.9372 ; 0.5000 ;    0.0346 ;   0.0115 ;  0.8610 ;  0.0345 ;  1.0313 ; 0.7000 ;    0.0334 ;   0.7153 ;  0.8520 ;  0.5556 ;  0.9116 ; 0.8000 ;    0.6094 ;   0.3799 ;  0.8810 ;  0.6030 ;  0.6853 ; 1.5000 ;    0.8799 ;   0.1538 ;  1.4430 ;  1.2491 ;  0.5669 ; 1.0000 ;    2.2032 ;   0.5562 ;  0.8660 ;  0.2225 ;  0.7482 ; 1.5000 ;    0.2973 ;   0.4130 ;  1.2350 ;  0.3337 ;  1.2603 ; 0.6000 ;    0.2648 ;   1.2181 ;  0.4470 
  82.0000 ;  0.0488 ;  0.7165 ; 1.0000 ;    0.0681 ;   0.0523 ;  1.9990 ;  0.0000 ;  0.8956 ; 0.5000 ;    0.0000 ;   0.1564 ;  0.8390 ;  0.2087 ;  0.7500 ; 0.7000 ;    0.2782 ;   0.7246 ;  0.8640 ;  0.2917 ;  0.4961 ; 0.8000 ;    0.5879 ;   0.0090 ;  0.8560 ;  0.5690 ;  0.5670 ; 1.5000 ;    1.0036 ;   0.0150 ;  1.4900 ;  0.7486 ;  1.1250 ; 1.0000 ;    0.6655 ;   1.2485 ;  0.9150 ;  0.4994 ;  1.7913 ; 1.5000 ;    0.2788 ;   0.5002 ;  1.1880 ;  0.7491 ;  1.9704 ; 0.6000 ;    0.3802 ;   0.2198 ;  0.4450 
  82.0200 ;  0.0564 ;  0.7239 ; 1.0000 ;    0.0780 ;   0.0601 ;  1.9990 ;  0.0016 ;  0.8739 ; 0.5000 ;    0.0019 ;   0.2246 ;  0.8300 ;  0.2848 ;  0.6797 ; 0.7000 ;    0.4190 ;   0.6374 ;  0.8710 ;  0.2191 ;  0.4536 ; 0.8000 ;    0.4831 ;   0.0150 ;  0.8630 ;  0.4847 ;  0.6654 ; 1.5000 ;    0.7283 ;   0.0176 ;  1.5010 ;  0.6700 ;  1.3321 ; 1.0000 ;    0.5030 ;   1.8756 ;  0.9210 ;  0.7502 ;  1.8728 ; 1.5000 ;    0.4006 ;   0.2751 ;  1.1830 ;  1.1253 ;  1.7311 ; 0.6000 ;    0.6501 ;   0.2694 ;  0.4230 
  82.2200 ;  0.1510 ;  0.7465 ; 1.0000 ;    0.2023 ;   0.1565 ;  1.9990 ;  0.1693 ;  0.5222 ; 0.5000 ;    0.3242 ;   0.4873 ;  0.6630 ;  0.6438 ;  0.4214 ; 0.7000 ;    1.5277 ;   0.2248 ;  0.9880 ;  0.1843 ;  1.1468 ; 0.8000 ;    0.1607 ;   0.3776 ;  0.9390 ;  0.1820 ;  1.3346 ; 1.5000 ;    0.1364 ;   1.4947 ;  1.4960 ;  2.0972 ;  0.6501 ; 1.0000 ;    3.2261 ;   0.6158 ;  0.8520 ;  0.2463 ;  1.0078 ; 1.5000 ;    0.2444 ;   0.1282 ;  1.2390 ;  0.3695 ;  2.0443 ; 0.6000 ;    0.1807 ;   1.1927 ;  0.4560 
  82.2500 ;  0.1667 ;  0.7415 ; 1.0000 ;    0.2248 ;   0.1724 ;  1.9990 ;  0.2083 ;  0.4687 ; 0.5000 ;    0.4444 ;   0.3548 ;  0.6600 ;  0.5272 ;  0.4848 ; 0.7000 ;    1.0874 ;   0.2459 ;  1.0050 ;  0.2917 ;  1.2539 ; 0.8000 ;    0.2326 ;   0.4736 ;  0.9420 ;  0.3333 ;  1.1294 ; 1.5000 ;    0.2951 ;   1.1335 ;  1.4560 ;  1.8530 ;  0.5625 ; 1.0000 ;    3.2942 ;   0.5215 ;  0.8710 ;  0.2086 ;  1.4118 ; 1.5000 ;    0.1478 ;   0.3525 ;  1.2180 ;  0.3129 ;  1.9704 ; 0.6000 ;    0.1588 ;   0.9193 ;  0.4450 
  82.4500 ;  0.2646 ;  0.6573 ; 1.0000 ;    0.4026 ;   0.2714 ;  1.9990 ;  0.4065 ;  0.3193 ; 0.5000 ;    1.2729 ;   0.1085 ;  0.7390 ;  0.3799 ;  1.0841 ; 0.7000 ;    0.3504 ;   0.4501 ;  0.9650 ;  0.4631 ;  0.6971 ; 0.8000 ;    0.6644 ;   0.0181 ;  0.8520 ;  0.3333 ;  0.8706 ; 1.5000 ;    0.3829 ;   0.0025 ;  1.5150 ;  0.4706 ;  1.5801 ; 1.0000 ;    0.2979 ;   0.7322 ;  0.8800 ;  0.2929 ;  0.6259 ; 1.5000 ;    0.4680 ;   0.0810 ;  1.2200 ;  0.4393 ;  1.8859 ; 0.6000 ;    0.2329 ;   0.7170 ;  0.4560 
  82.4800 ;  0.2769 ;  0.6383 ; 1.0000 ;    0.4338 ;   0.2837 ;  1.9990 ;  0.4150 ;  0.3369 ; 0.5000 ;    1.2318 ;   0.1059 ;  0.7560 ;  0.3896 ;  1.1184 ; 0.7000 ;    0.3483 ;   0.3027 ;  0.9120 ;  0.3642 ;  0.5624 ; 0.8000 ;    0.6476 ;   0.0040 ;  0.8500 ;  0.1820 ;  1.1040 ; 1.5000 ;    0.1649 ;   0.0030 ;  1.5250 ;  0.3097 ;  1.3321 ; 1.0000 ;    0.2325 ;   0.6933 ;  0.8410 ;  0.2773 ;  0.7368 ; 1.5000 ;    0.3764 ;   0.1054 ;  1.2350 ;  0.4160 ;  2.0623 ; 0.6000 ;    0.2017 ;   2.0314 ;  0.4540 
  82.7000 ;  0.3313 ;  0.4739 ; 1.0000 ;    0.6991 ;   0.3376 ;  2.0000 ;  0.2727 ;  0.6900 ; 0.5000 ;    0.3953 ;   0.0568 ;  0.8460 ;  0.3944 ;  0.6341 ; 0.7000 ;    0.6219 ;   0.0057 ;  0.8770 ;  0.1202 ;  1.0529 ; 0.8000 ;    0.1142 ;   0.2958 ;  0.9360 ;  0.5690 ;  0.7500 ; 1.5000 ;    0.7587 ;   0.1683 ;  1.4400 ;  0.4699 ;  1.4556 ; 1.0000 ;    0.3228 ;   1.9131 ;  0.9230 ;  0.7653 ;  0.8318 ; 1.5000 ;    0.9200 ;   0.1653 ;  1.2010 ;  1.1479 ;  1.8859 ; 0.6000 ;    0.6087 ;   0.2995 ;  0.4560 
  83.0300 ;  0.2729 ;  0.2727 ; 1.0000 ;    1.0008 ;   0.2720 ;  2.0000 ;  0.0037 ;  0.8616 ; 0.5000 ;    0.0043 ;   0.2493 ;  0.8250 ;  0.5213 ;  0.8546 ; 0.7000 ;    0.6099 ;   0.2378 ;  1.0370 ;  0.1843 ;  0.4422 ; 0.8000 ;    0.4168 ;   0.0225 ;  0.8680 ;  0.2303 ;  1.2723 ; 1.5000 ;    0.1810 ;   1.6405 ;  1.4830 ;  1.9008 ;  1.4264 ; 1.0000 ;    1.3326 ;   0.3798 ;  0.9220 ;  0.1519 ;  0.6308 ; 1.5000 ;    0.2408 ;   0.1687 ;  1.2250 ;  0.2279 ;  1.5737 ; 0.6000 ;    0.1448 ;   0.6543 ;  0.4090 
  83.2200 ;  0.1824 ;  0.2535 ; 1.0000 ;    0.7193 ;   0.1761 ;  2.0000 ;  0.1693 ;  0.5222 ; 0.5000 ;    0.3242 ;   0.4873 ;  0.6630 ;  0.6634 ;  1.0786 ; 0.7000 ;    0.6150 ;   0.4712 ;  0.8560 ;  0.1843 ;  1.1468 ; 0.8000 ;    0.1607 ;   0.3776 ;  0.9390 ;  0.4847 ;  0.6654 ; 1.5000 ;    0.7283 ;   0.0176 ;  1.5010 ;  0.8664 ;  0.6501 ; 1.0000 ;    1.3328 ;   0.4997 ;  0.8520 ;  0.1999 ;  1.4922 ; 1.5000 ;    0.1340 ;   0.8616 ;  1.1840 ;  0.2998 ;  2.0443 ; 0.6000 ;    0.1467 ;   2.8704 ;  0.4560 
  83.3300 ;  0.1252 ;  0.2822 ; 1.0000 ;    0.4437 ;   0.1185 ;  2.0000 ;  0.3087 ;  0.3577 ; 0.5000 ;    0.8630 ;   0.1870 ;  0.6790 ;  0.3055 ;  0.7618 ; 0.7000 ;    0.4011 ;   0.2631 ;  0.8630 ;  0.5379 ;  1.2627 ; 0.8000 ;    0.4260 ;   0.7439 ;  0.9340 ;  0.0163 ;  1.4193 ; 1.5000 ;    0.0115 ;   0.0967 ;  1.5320 ;  1.1036 ;  1.0897 ; 1.0000 ;    1.0128 ;   0.4396 ;  0.9140 ;  0.1758 ;  0.6873 ; 1.5000 ;    0.2558 ;   0.4292 ;  1.2320 ;  0.2637 ;  0.8105 ; 0.6000 ;    0.3254 ;   0.0510 ;  0.4050 
  83.5300 ;  0.0382 ;  0.3959 ; 1.0000 ;    0.0966 ;   0.0344 ;  2.0000 ;  0.4130 ;  0.3884 ; 0.5000 ;    1.0632 ;   0.1036 ;  0.7820 ;  0.1379 ;  0.3899 ; 0.7000 ;    0.3538 ;   0.1491 ;  0.9740 ;  0.1843 ;  0.4422 ; 0.8000 ;    0.4168 ;   0.0225 ;  0.8680 ;  0.6504 ;  0.5807 ; 1.5000 ;    1.1200 ;   0.0957 ;  1.4510 ;  0.2673 ;  0.8236 ; 1.0000 ;    0.3245 ;   0.3063 ;  0.8410 ;  0.1225 ;  1.1652 ; 1.5000 ;    0.1052 ;   0.3795 ;  1.1900 ;  0.1838 ;  1.5737 ; 0.6000 ;    0.1168 ;   3.1384 ;  0.4090 
  83.5400 ;  0.0350 ;  0.4031 ; 1.0000 ;    0.0868 ;   0.0313 ;  2.0000 ;  0.4101 ;  0.4017 ; 0.5000 ;    1.0209 ;   0.0983 ;  0.7870 ;  0.1296 ;  0.4013 ; 0.7000 ;    0.3228 ;   0.1589 ;  0.9800 ;  0.1512 ;  0.4376 ; 0.8000 ;    0.3454 ;   0.0222 ;  0.8730 ;  0.6626 ;  0.5432 ; 1.5000 ;    1.2197 ;   0.0633 ;  1.4560 ;  0.2444 ;  0.7399 ; 1.0000 ;    0.3303 ;   0.2388 ;  0.8460 ;  0.0955 ;  1.0321 ; 1.5000 ;    0.0926 ;   0.3361 ;  1.1940 ;  0.1433 ;  1.4038 ; 0.6000 ;    0.1021 ;   1.7850 ;  0.4010 
  83.5500 ;  0.0318 ;  0.4104 ; 1.0000 ;    0.0776 ;   0.0283 ;  2.0000 ;  0.4065 ;  0.4159 ; 0.5000 ;    0.9773 ;   0.1018 ;  0.7920 ;  0.1301 ;  0.4159 ; 0.7000 ;    0.3128 ;   0.1646 ;  0.9860 ;  0.1202 ;  0.4399 ; 0.8000 ;    0.2733 ;   0.0311 ;  0.8780 ;  0.6667 ;  0.5170 ; 1.5000 ;    1.2894 ;   0.0602 ;  1.4610 ;  0.2560 ;  0.6699 ; 1.0000 ;    0.3821 ;   0.2162 ;  0.8510 ;  0.0865 ;  0.9096 ; 1.5000 ;    0.0951 ;   0.3424 ;  1.1980 ;  0.1297 ;  1.2321 ; 0.6000 ;    0.1053 ;   0.7420 ;  0.3980 
  83.6600 ;  0.0066 ;  0.4948 ; 1.0000 ;    0.0134 ;   0.0052 ;  1.9990 ;  0.3200 ;  0.6119 ; 0.5000 ;    0.5229 ;   0.0740 ;  0.8350 ;  0.0792 ;  0.7265 ; 0.7000 ;    0.1090 ;   0.3414 ;  1.0350 ;  0.0278 ;  0.8384 ; 0.8000 ;    0.0331 ;   0.1748 ;  0.9260 ;  0.2812 ;  0.9477 ; 1.5000 ;    0.2967 ;   0.0000 ;  1.5180 ;  0.5162 ;  1.0545 ; 1.0000 ;    0.4895 ;   0.3363 ;  0.9130 ;  0.1345 ;  1.1587 ; 1.5000 ;    0.1161 ;   0.3592 ;  1.2350 ;  0.2018 ;  1.2603 ; 0.6000 ;    0.1601 ;   0.1849 ;  0.4470 
  83.8400 ;  0.0066 ;  0.6295 ; 1.0000 ;    0.0105 ;   0.0081 ;  1.9990 ;  0.0967 ;  0.9019 ; 0.5000 ;    0.1072 ;   0.0016 ;  0.8650 ;  0.0097 ;  1.1243 ; 0.7000 ;    0.0086 ;   0.6615 ;  0.8810 ;  0.5556 ;  1.2343 ; 0.8000 ;    0.4501 ;   0.7522 ;  0.9310 ;  0.2812 ;  1.2034 ; 1.5000 ;    0.2337 ;   1.4846 ;  1.4690 ;  2.8983 ;  1.0545 ; 1.0000 ;    2.7485 ;   1.1809 ;  0.8360 ;  0.4724 ;  0.8618 ; 1.5000 ;    0.5481 ;   0.1882 ;  1.2000 ;  0.7085 ;  0.7306 ; 0.6000 ;    0.9698 ;   0.1864 ;  0.4100 
  83.9700 ;  0.0382 ;  0.7038 ; 1.0000 ;    0.0543 ;   0.0414 ;  1.9990 ;  0.0037 ;  0.9201 ; 0.5000 ;    0.0040 ;   0.0868 ;  0.8500 ;  0.1282 ;  0.8546 ; 0.7000 ;    0.1500 ;   0.8098 ;  0.8560 ;  0.3990 ;  0.6032 ; 0.8000 ;    0.6615 ;   0.0005 ;  0.8490 ;  0.6504 ;  0.5007 ; 1.5000 ;    1.2989 ;   0.0391 ;  1.4730 ;  0.8495 ;  0.8236 ; 1.0000 ;    1.0314 ;   0.6490 ;  0.9020 ;  0.2596 ;  1.4862 ; 1.5000 ;    0.1747 ;   3.6616 ;  1.2110 ;  0.3894 ;  2.0443 ; 0.6000 ;    0.1905 ;   0.2419 ;  0.4560 
  84.0200 ;  0.0564 ;  0.7239 ; 1.0000 ;    0.0780 ;   0.0601 ;  1.9990 ;  0.0016 ;  0.8739 ; 0.5000 ;    0.0019 ;   0.2246 ;  0.8300 ;  0.2848 ;  0.6797 ; 0.7000 ;    0.4190 ;   0.6374 ;  0.8710 ;  0.2191 ;  0.4536 ; 0.8000 ;    0.4831 ;   0.0150 ;  0.8630 ;  0.4847 ;  0.6654 ; 1.5000 ;    0.7283 ;   0.0176 ;  1.5010 ;  0.6700 ;  1.3321 ; 1.0000 ;    0.5030 ;   1.8756 ;  0.9210 ;  0.7502 ;  1.8728 ; 1.5000 ;    0.4006 ;   0.2751 ;  1.1830 ;  1.1253 ;  1.7311 ; 0.6000 ;    0.6501 ;   0.2694 ;  0.4230 
  84.3100 ;  0.1979 ;  0.7251 ; 1.0000 ;    0.2729 ;   0.2040 ;  1.9990 ;  0.2850 ;  0.3801 ; 0.5000 ;    0.7499 ;   0.2263 ;  0.6720 ;  0.4303 ;  0.6682 ; 0.7000 ;    0.6440 ;   0.3071 ;  1.0310 ;  0.4913 ;  1.3009 ; 0.8000 ;    0.3777 ;   0.7088 ;  0.9380 ;  0.6030 ;  0.6853 ; 1.5000 ;    0.8799 ;   0.1538 ;  1.4430 ;  1.1698 ;  0.8855 ; 1.0000 ;    1.3210 ;   0.9369 ;  0.9060 ;  0.3748 ;  1.8750 ; 1.5000 ;    0.1999 ;   1.2258 ;  1.1820 ;  0.5621 ;  1.0693 ; 0.6000 ;    0.5257 ;   0.2476 ;  0.3980 
  84.3300 ;  0.2081 ;  0.7178 ; 1.0000 ;    0.2899 ;   0.2143 ;  1.9990 ;  0.3087 ;  0.3577 ; 0.5000 ;    0.8630 ;   0.1870 ;  0.6790 ;  0.4014 ;  0.7382 ; 0.7000 ;    0.5437 ;   0.3135 ;  1.0350 ;  0.5379 ;  1.2627 ; 0.8000 ;    0.4260 ;   0.7439 ;  0.9340 ;  0.6504 ;  0.5807 ; 1.5000 ;    1.1200 ;   0.0957 ;  1.4510 ;  1.1531 ;  1.0897 ; 1.0000 ;    1.0582 ;   1.2270 ;  0.9140 ;  0.4908 ;  1.8127 ; 1.5000 ;    0.2707 ;   0.5959 ;  1.1810 ;  0.7362 ;  0.8105 ; 0.6000 ;    0.9083 ;   0.1489 ;  0.4050 
  84.4300 ;  0.2560 ;  0.6692 ; 1.0000 ;    0.3825 ;   0.2626 ;  1.9990 ;  0.3968 ;  0.3136 ; 0.5000 ;    1.2654 ;   0.1151 ;  0.7280 ;  0.3777 ;  1.0463 ; 0.7000 ;    0.3610 ;   0.4427 ;  0.9970 ;  0.5164 ;  0.8020 ; 0.8000 ;    0.6439 ;   0.1155 ;  0.8620 ;  0.4363 ;  0.7277 ; 1.5000 ;    0.5996 ;   0.0084 ;  1.5060 ;  0.5666 ;  1.6698 ; 1.0000 ;    0.3393 ;   0.5419 ;  0.9060 ;  0.2168 ;  0.6992 ; 1.5000 ;    0.3100 ;   0.0856 ;  1.2090 ;  0.3252 ;  1.6011 ; 0.6000 ;    0.2031 ;   0.3701 ;  0.4530 
  84.7300 ;  0.3330 ;  0.4506 ; 1.0000 ;    0.7390 ;   0.3390 ;  2.0000 ;  0.2344 ;  0.7461 ; 0.5000 ;    0.3142 ;   0.0453 ;  0.8530 ;  0.3844 ;  0.5392 ; 0.7000 ;    0.7128 ;   0.0046 ;  0.8910 ;  0.2191 ;  1.1876 ; 0.8000 ;    0.1845 ;   0.4198 ;  0.9400 ;  0.6504 ;  0.5807 ; 1.5000 ;    1.1200 ;   0.0957 ;  1.4510 ;  0.5202 ;  1.6480 ; 1.0000 ;    0.3156 ;   3.3139 ;  0.9220 ;  1.3255 ;  0.6349 ; 1.5000 ;    2.0879 ;   0.0666 ;  1.2170 ;  1.9883 ;  2.0623 ; 0.6000 ;    0.9641 ;   0.5036 ;  0.4540 
  84.9700 ;  0.2951 ;  0.2962 ; 1.0000 ;    0.9962 ;   0.2961 ;  2.0000 ;  0.0037 ;  0.9201 ; 0.5000 ;    0.0040 ;   0.0868 ;  0.8500 ;  0.3830 ;  0.6454 ; 0.7000 ;    0.5934 ;   0.0589 ;  1.0290 ;  0.3990 ;  0.6032 ; 0.8000 ;    0.6615 ;   0.0005 ;  0.8490 ;  0.0163 ;  1.4993 ; 1.5000 ;    0.0109 ;   0.4425 ;  1.5270 ;  0.5019 ;  0.8236 ; 1.0000 ;    0.6094 ;   0.2272 ;  0.9020 ;  0.0909 ;  1.0138 ; 1.5000 ;    0.0897 ;   0.3836 ;  1.1950 ;  0.1363 ;  2.0443 ; 0.6000 ;    0.0667 ;   0.3375 ;  0.4560 
  84.9800 ;  0.2917 ;  0.2918 ; 1.0000 ;    0.9997 ;   0.2924 ;  2.0000 ;  0.0016 ;  0.9131 ; 0.5000 ;    0.0018 ;   0.1019 ;  0.8470 ;  0.3943 ;  0.6797 ; 0.7000 ;    0.5800 ;   0.0620 ;  1.0320 ;  0.3642 ;  0.5624 ; 0.8000 ;    0.6476 ;   0.0040 ;  0.8500 ;  0.0363 ;  1.4891 ; 1.5000 ;    0.0244 ;   0.5455 ;  1.5240 ;  0.6115 ;  0.9179 ; 1.0000 ;    0.6662 ;   0.2261 ;  0.9070 ;  0.0904 ;  0.8933 ; 1.5000 ;    0.1012 ;   0.1486 ;  1.1990 ;  0.1357 ;  2.0623 ; 0.6000 ;    0.0658 ;   0.3360 ;  0.4540 
